device,play_count,active_duration_s,churn,mean_score,sd_score,best_score,worst_score,best_score_index,best_sub_mean_count,best_sub_mean_ratio,consecutive_play_ratio,median_gap
357222061398540,13,367,1,29.307692307692307,35.12917835073336,134.0,0.0,0.4166666666666667,8.053254437869823,3.5721784776902887,1.0,27.5
353167061005450,1,0,1,1559.0,0.0,1559.0,1559.0,0.0,0.0,0.0,0.0,0.0
353168063993149,1,0,1,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0
359106047288602,8,168,1,54.375,56.02887090598917,192.0,4.0,0.42857142857142855,17.203125,2.5310344827586206,1.0,23.0
357952051004209,1,0,1,38.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0
357630053842061,1,0,1,829.0,0.0,829.0,829.0,0.0,0.0,0.0,0.0,0.0
357952051502186,1,0,1,57.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0
358408053562156,1,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
358479052747544,2,72,1,34.0,24.0,58.0,10.0,1.0,12.0,0.7058823529411765,1.0,72.0
353472060294182,1,0,1,598.0,0.0,598.0,598.0,0.0,0.0,0.0,0.0,0.0
351538060685116,1,0,1,703.0,0.0,703.0,703.0,0.0,0.0,0.0,0.0,0.0
359795047184157,1,0,0,395.0,0.0,395.0,395.0,0.0,0.0,0.0,0.0,0.0
357732054356750,1,0,1,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0
353898070285788,1,0,1,45.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0
355706052687723,1,0,1,58.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0
352552060438862,7,276,1,69.28571428571429,25.375546641342307,93.0,27.0,0.5,3.3877551020408156,0.3422680412371133,1.0,48.0
356457054284619,1,0,1,1953.0,0.0,1953.0,1953.0,0.0,0.0,0.0,0.0,0.0
354257055426413,2,56,1,231.5,103.5,335.0,128.0,0.0,51.75,0.4470842332613391,1.0,56.0
352610060406436,1,0,1,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0
156214715891025,1,0,1,37.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0
352317052278530,1,0,1,161.0,0.0,161.0,161.0,0.0,0.0,0.0,0.0,0.0
351510062191591,1,0,1,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0
355888055842925,2,13,1,31.0,31.0,62.0,0.0,0.0,15.5,1.0,1.0,13.0
357623051547121,1,0,1,477.0,0.0,477.0,477.0,0.0,0.0,0.0,0.0,0.0
357561062644422,2,35,1,25.5,10.5,36.0,15.0,1.0,5.25,0.4117647058823529,1.0,35.0
357935060093800,1,0,1,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0
358575050479020,1,0,1,56.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
357538060848072,1,0,1,206.0,0.0,206.0,206.0,0.0,0.0,0.0,0.0,0.0
355890043806806,2,21,1,14.0,13.0,27.0,1.0,1.0,6.5,0.9285714285714286,1.0,21.0
354180060418243,3,1155,1,117.66666666666667,74.10053231177822,222.0,57.0,0.0,34.77777777777778,0.8866855524079319,1.0,577.5
359679050905940,1,0,1,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0
353701041827581,1,0,1,66.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0
355827057963628,1,0,1,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0
358532060377587,1,0,1,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
352460071774723,1,0,1,231.0,0.0,231.0,231.0,0.0,0.0,0.0,0.0,0.0
354281050305661,1,0,1,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0
357564062078757,2,1293,1,291.0,32.0,323.0,259.0,1.0,16.0,0.10996563573883161,1.0,1293.0
357841033463320,1,0,1,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0
353852051999818,2,358292,1,267.0,173.0,440.0,94.0,1.0,86.5,0.6479400749063671,0.0,358292.0
352981053827049,3,40776,1,24.666666666666668,18.80307303489394,47.0,1.0,1.0,7.444444444444444,0.9054054054054053,0.5,20388.0
353871060353585,19,305087,1,90.21052631578948,243.17517596371997,1096.0,0.0,0.4444444444444444,52.93628808864266,11.149358226371062,0.8333333333333334,73.5
353472060174277,4,5034,0,308.25,499.0182236151301,1172.0,4.0,0.0,215.9375,2.802108678021087,0.6666666666666666,59.0
352316058058219,6,254918,1,321.3333333333333,212.06890913621032,708.0,47.0,0.6,64.44444444444444,1.203319502074689,0.6,112.0
354724054030678,85,365992,0,125.84705882352941,128.25741633250942,781.0,0.0,0.6428571428571429,7.707681660899654,5.205945592222118,0.9285714285714286,48.5
358361041658711,3,71,0,55.666666666666664,43.65266951236265,114.0,9.0,0.5,19.444444444444446,1.0479041916167666,1.0,35.5
359007043863879,7,148,1,19.142857142857142,13.694926812807847,41.0,2.0,0.8333333333333334,3.122448979591837,1.1417910447761195,1.0,24.5
358532061779252,7,166809,1,619.4285714285714,596.62164539606,1619.0,32.0,0.0,142.79591836734693,1.6136992619926198,0.6666666666666666,192.0
352318054440029,1,0,1,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0
353962053783209,1,0,1,83.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0
354257057774539,1,0,1,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0
357623050356607,1,0,1,465.0,0.0,465.0,465.0,0.0,0.0,0.0,0.0,0.0
354581040391048,2,18,1,32.5,11.5,44.0,21.0,0.0,5.75,0.35384615384615387,1.0,18.0
356458052154093,3,291,1,361.0,317.2580442899229,808.0,104.0,1.0,149.0,1.2382271468144044,1.0,145.5
353874060077766,1,0,1,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0
359506047942555,2,85,1,165.0,134.0,299.0,31.0,1.0,67.0,0.8121212121212121,1.0,85.0
357843050393398,1,0,1,182.0,0.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0
359087050209257,1,0,1,1015.0,0.0,1015.0,1015.0,0.0,0.0,0.0,0.0,0.0
352260056955697,3,96,1,65.66666666666667,55.46370184383858,144.0,23.0,1.0,26.11111111111111,1.1928934010152283,1.0,48.0
355827058143535,14,488,1,83.07142857142857,59.39873048873578,176.0,10.0,0.3076923076923077,6.637755102040816,1.11865864144454,1.0,36.0
354518050698342,22,264964,0,41.95454545454545,29.740509980232307,112.0,1.0,1.0,3.1838842975206614,1.6695557963163599,0.7619047619047619,25.0
352905058021977,2,26,1,66.5,64.5,131.0,2.0,0.0,32.25,0.9699248120300752,1.0,26.0
357844050035435,1,0,1,253.0,0.0,253.0,253.0,0.0,0.0,0.0,0.0,0.0
356184060842996,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355706051405507,80,104275,0,107.125,95.0762029900227,372.0,0.0,0.9873417721518988,3.3109375,2.472578763127188,0.9113924050632911,55.0
352424060766645,1,0,1,316.0,0.0,316.0,316.0,0.0,0.0,0.0,0.0,0.0
357798040431361,5,71291,1,11.8,17.634057956125698,47.0,1.0,0.0,7.040000000000001,2.983050847457627,0.5,3519.0
356432052770224,4,93045,1,425.0,405.5428460717807,1096.0,24.0,0.6666666666666666,167.75,1.5788235294117647,0.6666666666666666,340.0
358408051221011,19,4503,1,66.42105263157895,58.49544812652986,244.0,5.0,0.4444444444444444,9.346260387811634,2.6735340729001584,0.9444444444444444,36.0
356895051816208,2,162691,1,355.5,141.5,497.0,214.0,1.0,70.75,0.3980309423347398,0.0,162691.0
359087051208407,1,0,1,417.0,0.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0
353962054287226,17,98404,1,63.23529411764706,80.6638117065586,309.0,0.0,0.3125,14.45674740484429,3.8865116279069767,0.875,35.5
351510062079507,1,0,1,1045.0,0.0,1045.0,1045.0,0.0,0.0,0.0,0.0,0.0
359550050453357,1,0,1,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0
357564063521961,1,0,1,69.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0
351608060600967,1,0,1,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0
356456052081662,3,372,1,141.66666666666666,73.49074015744357,231.0,51.0,0.5,29.777777777777782,0.6305882352941178,1.0,186.0
353557060823228,1,0,1,278.0,0.0,278.0,278.0,0.0,0.0,0.0,0.0,0.0
356458052668753,12,5779,1,39.0,35.014282800023196,110.0,7.0,0.45454545454545453,5.916666666666667,1.8205128205128205,1.0,76.0
359106041373103,15,168435,1,71.0,51.63848693884565,202.0,6.0,0.21428571428571427,8.733333333333333,1.8450704225352113,0.8571428571428571,28.5
352464070071891,1,0,0,764.0,0.0,764.0,764.0,0.0,0.0,0.0,0.0,0.0
355343051723364,1,0,1,37.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0
35451605843453,1,0,1,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0
352905055614568,3,84991,1,50.666666666666664,47.00590979393502,115.0,4.0,0.0,21.444444444444446,1.2697368421052635,0.5,42495.5
351523052876741,1,0,1,112.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0
354636031001012,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358362040366025,2,59,1,59.5,4.5,64.0,55.0,1.0,2.25,0.07563025210084033,1.0,59.0
354678065245081,1,0,1,404.0,0.0,404.0,404.0,0.0,0.0,0.0,0.0,0.0
353930052047363,1,0,1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
353852052753818,23,134750,1,94.0,109.69245544981065,551.0,1.0,1.0,19.869565217391305,4.861702127659575,0.9090909090909091,62.0
352434060549867,2,49,1,17.5,8.5,26.0,9.0,0.0,4.25,0.4857142857142857,1.0,49.0
353962052299553,1,0,1,181.0,0.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0
358106061837319,2,214,1,1259.0,484.0,1743.0,775.0,0.0,242.0,0.38443208895949166,1.0,214.0
352845060258466,1,0,1,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
A0000029D53C16,3,93,1,41.0,31.379398762032817,85.0,14.0,0.0,14.666666666666666,1.0731707317073171,1.0,46.5
355888057405440,6,71456,1,69.33333333333333,52.37896100110764,166.0,5.0,0.8,16.11111111111111,1.3942307692307694,0.6,96.0
352217051874125,2,89,1,58.5,3.5,62.0,55.0,0.0,1.75,0.05982905982905983,1.0,89.0
352260056688868,1,0,1,2551.0,0.0,2551.0,2551.0,0.0,0.0,0.0,0.0,0.0
356185061064803,1,0,0,205.0,0.0,205.0,205.0,0.0,0.0,0.0,0.0,0.0
353873062716595,2,24,1,11.0,3.0,14.0,8.0,1.0,1.5,0.2727272727272727,1.0,24.0
353844052842972,3,46,1,16.333333333333332,13.072447700751718,32.0,0.0,1.0,5.222222222222222,0.9591836734693879,1.0,23.0
351538061798389,2,4606,1,212.0,176.0,388.0,36.0,0.0,88.0,0.8301886792452831,0.0,4606.0
356458056216047,1,0,1,98.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0
351608060787301,7,137,1,42.857142857142854,26.68562251437264,104.0,22.0,0.6666666666666666,8.73469387755102,1.4266666666666667,1.0,22.5
35237005239659,1,0,1,175.0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0
356185060836748,2,44,1,27.5,25.5,53.0,2.0,1.0,12.75,0.9272727272727272,1.0,44.0
356021060377989,1,0,1,894.0,0.0,894.0,894.0,0.0,0.0,0.0,0.0,0.0
355031055824730,1,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
352897070776102,1,0,1,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
356184060139047,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356185061017843,1,0,1,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
354724051412960,2,57,1,86.5,84.5,171.0,2.0,1.0,42.25,0.976878612716763,1.0,57.0
356427052157687,1,0,1,59.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0
352905058142724,3,59,1,82.66666666666667,89.07050889916121,207.0,3.0,0.0,41.44444444444444,1.504032258064516,1.0,29.5
865304020748463,1,0,1,374.0,0.0,374.0,374.0,0.0,0.0,0.0,0.0,0.0
863059029163500,2,189,1,62.0,52.0,114.0,10.0,1.0,26.0,0.8387096774193549,1.0,189.0
356271053014467,1,0,1,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0
35617205033934,8,1027,1,28.875,18.07925261176468,68.0,12.0,1.0,4.890625,1.354978354978355,1.0,48.0
355706053083765,1,0,1,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0
351608063892579,1,0,1,82.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0
358479052194101,1,0,1,154.0,0.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0
359626050691707,1,0,1,256.0,0.0,256.0,256.0,0.0,0.0,0.0,0.0,0.0
354518050990806,1,0,1,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
352455051243970,2,59,1,60.0,52.0,112.0,8.0,1.0,26.0,0.8666666666666667,1.0,59.0
355510070739403,1,0,1,59.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0
355888057486218,6,203,1,59.166666666666664,75.25382972905027,181.0,0.0,0.4,20.305555555555557,2.059154929577465,1.0,38.0
352217051823908,3,2192,1,33.0,15.641824275533422,46.0,11.0,1.0,4.333333333333333,0.3939393939393939,1.0,1096.0
353747061723010,1,0,1,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0
358362048499117,9,82842,1,166.44444444444446,118.25406839241526,368.0,1.0,0.75,22.39506172839506,1.2109479305740987,0.875,80.5
354257053547715,1,0,1,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0
352740060982001,1,0,0,38.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0
353168061613905,1,0,1,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
357557057256396,3,106,1,11.666666666666666,6.182412330330469,17.0,3.0,1.0,1.777777777777778,0.45714285714285724,1.0,53.0
356562053115076,7,949,1,164.14285714285714,135.0348405533376,388.0,6.0,0.0,31.979591836734695,1.3637946040034814,1.0,49.5
354888063563183,1,0,1,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0
35617205021726,1,0,1,39.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0
352460071794119,3,57,1,8.0,1.632993161855452,10.0,6.0,0.5,0.6666666666666666,0.25,1.0,28.5
357490042786758,22,16516,1,27.363636363636363,21.05737930371431,99.0,2.0,0.3333333333333333,3.2561983471074383,2.6179401993355484,0.9523809523809523,21.0
353168062724974,1,0,1,823.0,0.0,823.0,823.0,0.0,0.0,0.0,0.0,0.0
352318051857647,2,209,1,221.5,204.5,426.0,17.0,1.0,102.25,0.9232505643340858,1.0,209.0
355827058627651,2,102,1,72.5,20.5,93.0,52.0,0.0,10.25,0.2827586206896552,1.0,102.0
357630059474489,2,5596,1,138.0,70.0,208.0,68.0,0.0,35.0,0.5072463768115942,0.0,5596.0
355999051391732,1,0,1,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0
359679051175402,1,0,1,533.0,0.0,533.0,533.0,0.0,0.0,0.0,0.0,0.0
355827059881315,1,0,1,205.0,0.0,205.0,205.0,0.0,0.0,0.0,0.0,0.0
357538062932973,1,0,1,461.0,0.0,461.0,461.0,0.0,0.0,0.0,0.0,0.0
352552060643156,1,0,1,56.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0
357557055733859,1,0,1,348.0,0.0,348.0,348.0,0.0,0.0,0.0,0.0,0.0
353873062535979,1,0,1,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
352469073141443,1,0,1,345.0,0.0,345.0,345.0,0.0,0.0,0.0,0.0,0.0
355827058430379,38,98829,1,49.63157894736842,51.58152517725885,220.0,0.0,0.4594594594594595,4.483379501385042,3.4326617179215275,0.8918918918918919,59.0
356163051078596,2,36,1,34.5,26.5,61.0,8.0,1.0,13.25,0.7681159420289855,1.0,36.0
353930051372853,1,0,1,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
A000002AE82439,7,121,1,16.714285714285715,21.001457675356633,66.0,3.0,0.6666666666666666,7.040816326530612,2.9487179487179485,1.0,15.5
352433060245690,1,0,1,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
35503305207757,4,13616,1,229.0,76.3347889235308,324.0,152.0,0.0,23.75,0.4148471615720524,0.6666666666666666,484.0
352469070187563,1,0,1,403.0,0.0,403.0,403.0,0.0,0.0,0.0,0.0,0.0
356185060868345,2,258983,1,370.0,118.0,488.0,252.0,0.0,59.0,0.31891891891891894,0.0,258983.0
359506042656523,1,0,1,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
352609060729995,1,0,1,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
358532062398458,1,0,1,2040.0,0.0,2040.0,2040.0,0.0,0.0,0.0,0.0,0.0
357941061772525,1,0,1,1466.0,0.0,1466.0,1466.0,0.0,0.0,0.0,0.0,0.0
354888063436059,1,0,1,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0
357538066054428,4,153,1,76.25,55.539963089652844,149.0,17.0,1.0,18.1875,0.9540983606557377,1.0,52.0
359796047992201,1,0,0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
356893040066464,13,915,1,15.461538461538462,13.44856517720176,43.0,0.0,0.8333333333333334,2.1183431952662723,1.7810945273631842,1.0,14.0
353557066421936,1,0,1,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
355876070949809,6,180,1,46.166666666666664,40.73252863362265,121.0,2.0,0.4,12.472222222222223,1.6209386281588452,1.0,41.0
356185060073995,3,246,1,72.0,37.31844941401862,120.0,29.0,1.0,16.0,0.6666666666666666,1.0,123.0
35617205123893,1,0,1,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0
356185060819744,1,0,1,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
355031051083711,2,498,1,815.0,387.0,1202.0,428.0,1.0,193.5,0.47484662576687114,1.0,498.0
357565060174803,3,102,1,115.66666666666667,76.40389751547728,200.0,15.0,0.0,28.11111111111111,0.7291066282420748,1.0,51.0
353871060333926,1,0,1,992.0,0.0,992.0,992.0,0.0,0.0,0.0,0.0,0.0
356172053189004,1,0,1,112.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0
356457052551647,1,0,1,413.0,0.0,413.0,413.0,0.0,0.0,0.0,0.0,0.0
355874070890776,3,70,1,36.333333333333336,18.153665072253467,62.0,23.0,0.5,8.555555555555555,0.7064220183486237,1.0,35.0
356427052357436,1,0,1,389.0,0.0,389.0,389.0,0.0,0.0,0.0,0.0,0.0
358913048781126,3,60,1,25.666666666666668,10.338708279513881,40.0,16.0,0.5,4.777777777777778,0.5584415584415584,1.0,30.0
356432057474632,2,184,1,260.5,257.5,518.0,3.0,1.0,128.75,0.9884836852207294,1.0,184.0
357538068816808,3,55,1,29.0,31.94787421201396,74.0,3.0,1.0,15.0,1.5517241379310345,1.0,27.5
355834055915568,6,54,1,4.0,4.47213595499958,12.0,0.0,0.8,1.3333333333333333,2.0,1.0,7.0
358408053395128,4,4408,1,28.75,17.195566289017645,58.0,15.0,0.3333333333333333,7.3125,1.017391304347826,0.6666666666666666,37.0
352452070761264,3,163,1,121.0,81.93900170248598,196.0,7.0,1.0,25.0,0.6198347107438017,1.0,81.5
359626050143816,2,77,1,132.0,81.0,213.0,51.0,1.0,40.5,0.6136363636363636,1.0,77.0
356271053181480,15,400368,0,624.6666666666666,591.7792005657366,2067.0,5.0,0.7857142857142857,96.15555555555557,2.308964781216649,0.6428571428571429,105.0
351538060355678,2,116,1,102.5,66.5,169.0,36.0,1.0,33.25,0.6487804878048781,1.0,116.0
353557064707476,1,0,1,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
357222060492393,3,96734,1,299.0,223.5725087452987,606.0,80.0,1.0,102.33333333333333,1.0267558528428093,0.5,48367.0
359964040795761,1,0,1,28.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0
356183060027319,3,58,1,5.0,4.546060565661952,11.0,0.0,1.0,2.0,1.2,1.0,29.0
353009060891912,1,0,1,172.0,0.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0
352317051882472,3,80,1,123.0,89.67719888578144,245.0,32.0,0.0,40.666666666666664,0.991869918699187,1.0,40.0
357494044677700,14,294,1,29.071428571428573,30.08194590427546,93.0,4.0,0.9230769230769231,4.566326530612245,2.199017199017199,1.0,16.0
357732057504885,2,17915,0,26.5,18.5,45.0,8.0,0.0,9.25,0.6981132075471698,0.0,17915.0
357935060493208,8,341,1,59.125,34.00160841783812,129.0,8.0,0.42857142857142855,8.734375,1.1818181818181819,1.0,45.0
356184060396753,1,0,1,394.0,0.0,394.0,394.0,0.0,0.0,0.0,0.0,0.0
356184061030864,6,69792,1,39.666666666666664,23.598493360570476,71.0,9.0,0.4,5.222222222222222,0.7899159663865547,0.8,74.0
356428052357509,1,0,1,1003.0,0.0,1003.0,1003.0,0.0,0.0,0.0,0.0,0.0
356271053515539,4,81940,1,65.0,10.977249200050075,81.0,50.0,1.0,4.0,0.24615384615384617,0.6666666666666666,44.0
357490041727316,1,0,1,65.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0
354257054996564,3,117,1,42.666666666666664,39.20317447463775,98.0,12.0,1.0,18.444444444444446,1.2968750000000002,1.0,58.5
359106045746270,1,0,1,39.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0
353930052395085,1,0,1,133.0,0.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0
353962054288349,5,421789,1,195.2,99.08864718018911,314.0,92.0,0.0,23.76,0.6086065573770493,0.75,90.5
356183060810375,27,234350,1,157.4814814814815,245.13040677103103,1184.0,0.0,0.7307692307692307,38.01920438957476,6.5183443085606765,0.7692307692307693,93.0
353964054775572,1,0,1,104.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0
35151205302613,1,0,1,533.0,0.0,533.0,533.0,0.0,0.0,0.0,0.0,0.0
357630055889243,1,0,1,974.0,0.0,974.0,974.0,0.0,0.0,0.0,0.0,0.0
356185060519229,1,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
356980051853862,1,0,1,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
35778505015090,9,4406,1,158.88888888888889,107.39795616143876,330.0,1.0,1.0,19.012345679012345,1.0769230769230769,0.875,80.0
35396305130262,1,0,1,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0
356185060261129,1,0,1,197.0,0.0,197.0,197.0,0.0,0.0,0.0,0.0,0.0
355510072905689,1,0,1,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
352469076758912,1,0,1,2159.0,0.0,2159.0,2159.0,0.0,0.0,0.0,0.0,0.0
35396305218490,1,0,1,1292.0,0.0,1292.0,1292.0,0.0,0.0,0.0,0.0,0.0
352135071577264,1,0,1,76.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0
35451605300941,5,258035,1,393.6,176.95490951086947,652.0,196.0,1.0,51.67999999999999,0.6565040650406503,0.75,106.5
35428205521961,1,0,1,133.0,0.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0
352316058992813,16,261696,1,75.4375,52.81094672272028,202.0,1.0,0.7333333333333333,7.91015625,1.6777133388566694,0.7333333333333333,34.0
359007043332925,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352455053216495,2,88600,1,227.5,10.5,238.0,217.0,1.0,5.25,0.046153846153846156,0.0,88600.0
355827059345964,2,57046,1,129.0,3.0,132.0,126.0,1.0,1.5,0.023255813953488372,0.0,57046.0
353557062435724,1,0,1,412.0,0.0,412.0,412.0,0.0,0.0,0.0,0.0,0.0
356183060021148,1,0,1,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0
359963040095990,1,0,1,35.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0
353873063045796,1,0,1,348.0,0.0,348.0,348.0,0.0,0.0,0.0,0.0,0.0
351701070430515,4,88580,1,49.25,24.772716847370617,76.0,16.0,1.0,6.6875,0.5431472081218274,0.6666666666666666,30.0
35451605406150,2,132,1,437.5,133.5,571.0,304.0,1.0,66.75,0.30514285714285716,1.0,132.0
358861060894303,3,48,1,7.0,6.48074069840786,16.0,1.0,0.0,3.0,1.2857142857142858,1.0,24.0
358408052175158,3,54,1,55.333333333333336,20.138409955990955,72.0,27.0,0.5,5.5555555555555545,0.3012048192771084,1.0,27.0
354888061333373,2,184286,0,437.5,103.5,541.0,334.0,0.0,51.75,0.23657142857142857,0.0,184286.0
352218050407313,3,1742,1,107.33333333333333,60.6043636126054,178.0,30.0,1.0,23.555555555555557,0.6583850931677019,1.0,871.0
352905052633843,2,70,1,113.0,95.0,208.0,18.0,1.0,47.5,0.8407079646017699,1.0,70.0
353870061212717,1,0,1,213.0,0.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
356184060780667,2,8552,1,385.0,218.0,603.0,167.0,1.0,109.0,0.5662337662337662,0.0,8552.0
358408053002963,7,113,1,25.285714285714285,18.880937368636317,49.0,2.0,1.0,3.3877551020408165,0.9378531073446329,1.0,16.5
355480041316154,1,0,1,140.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0
356271052748040,1,0,1,39.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0
35451605759066,3,259,0,1060.0,837.3163480230555,2052.0,4.0,1.0,330.6666666666667,0.9358490566037736,1.0,129.5
352318050922160,2,2613,1,28.0,5.0,33.0,23.0,1.0,2.5,0.17857142857142858,1.0,2613.0
357732052702963,1,0,1,322.0,0.0,322.0,322.0,0.0,0.0,0.0,0.0,0.0
356183060505462,1,0,1,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0
352172063142534,1,0,1,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
351944041832712,2,61,1,77.5,53.5,131.0,24.0,1.0,26.75,0.6903225806451613,1.0,61.0
356456053499269,1,0,1,152.0,0.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0
353835062636123,1,0,1,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
359177060685743,3,93751,1,1138.0,713.5016935275394,1735.0,135.0,0.5,199.0,0.5246045694200352,0.5,46875.5
353917060184726,12,939,1,15.666666666666666,10.4269948797447,35.0,3.0,0.7272727272727273,1.6111111111111114,1.2340425531914896,1.0,18.0
352981058257853,2,79,1,472.0,37.0,509.0,435.0,0.0,18.5,0.07838983050847458,1.0,79.0
354724054600595,2,236632,1,30.0,1.0,31.0,29.0,0.0,0.5,0.03333333333333333,0.0,236632.0
357557056586769,3,324,1,507.3333333333333,74.45953412573989,580.0,405.0,0.5,24.22222222222223,0.1432325886990802,1.0,162.0
353873060366765,3,156902,1,108.0,62.758797524065635,170.0,22.0,1.0,20.666666666666668,0.5740740740740741,0.5,78451.0
355827050114120,1,0,1,130.0,0.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0
357490048778809,1,0,1,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0
351608061038886,4,60,1,7.5,6.576473218982953,18.0,1.0,0.3333333333333333,2.625,1.4,1.0,16.0
